"","Taxon","site_code","mean.before.control.0","mean.before.drought.0","mean.after.control.0","mean.after.drought.0","drought.after.before","control.after.before","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","RTD.g.cm3","SRL_m.g","rootDiam.mm","local_lifeform","local_lifespan","functional_group"
"498","SALVIA PRATENSIS","allmendo.ch",0,2.625,0.5,3.875,1.25,0.5,0.75,19.3,0.520833333,NA,24.4875,2.1,NA,201.5307692,NA,"FORB","PERENNIAL","FORB"
"499","SALVIA VERBENACA","credoj.au",2.2,0.8,0.6,0.5,-0.3,-1.6,1.3,NA,0.508333333,NA,11.94,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"500","SALVIA VERBENACA","credom.au",0.7,1.6,1.4,0.8,-0.8,0.7,-1.5,NA,0.508333333,NA,11.94,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"501","SANGUISORBA MINOR","allmendo.ch",0,0.5,0,0.5,0,0,0,19.82857143,0.340136667,13.0925861,17.81475981,0.3048,0.290931094,118.7237432,0.4611271,"FORB","PERENNIAL","FORB"
"502","SANGUISORBA MINOR","allmendb.ch",4.5,6.08333333333333,2.66666666666667,2.5,-3.58333333333333,-1.83333333333333,-1.75,19.82857143,0.340136667,13.0925861,17.81475981,0.3048,0.290931094,118.7237432,0.4611271,"FORB","PERENNIAL","FORB"
"503","SCABIOSA COLUMBARIA","ukulingadrt.za",3,3,0,3.75,0.75,-3,3.75,21.2,0.594444444,NA,19.16302632,0.9,0.347953216,120.2294669,0.181166667,"FORB","PERENNIAL","FORB"
"504","SCABIOSA COLUMBARIA","allmendo.ch",0.416666666666667,1,0.25,1.625,0.625,-0.166666666666667,0.791666666666667,21.2,0.594444444,NA,19.16302632,0.9,0.347953216,120.2294669,0.181166667,"FORB","PERENNIAL","FORB"
"505","SCABIOSA COLUMBARIA","allmendb.ch",1.33333333333333,1.5,2.58333333333333,1,-0.5,1.25,-1.75,21.2,0.594444444,NA,19.16302632,0.9,0.347953216,120.2294669,0.181166667,"FORB","PERENNIAL","FORB"
"506","SCHISMUS BARBATUS","spvdrt.ar",1,1,2.33333333333333,1.33333333333333,0.333333333333333,1.33333333333333,-1,29.00293247,0.25,NA,18.21,0.16,NA,81.47,NA,"GRASS","ANNUAL","GRASS"
"507","SCHISMUS BARBATUS","gmmolar.us",23.4285714285714,24.7142857142857,1,0,-24.7142857142857,-22.4285714285714,-2.28571428571429,29.00293247,0.25,NA,18.21,0.16,NA,81.47,NA,"GRASS","ANNUAL","GRASS"
"508","SCHISMUS BARBATUS","gmgranite.us",68.8571428571429,65.7142857142857,3.14285714285714,3.71428571428571,-62,-65.7142857142857,3.71428571428573,29.00293247,0.25,NA,18.21,0.16,NA,81.47,NA,"GRASS","ANNUAL","GRASS"
"509","SCHIZACHYRIUM SCOPARIUM","cedarsav.us",14.2857142857143,16,20.625,17,1,6.33928571428571,-5.33928571428571,9.196,0.5145,8.51,16.698695,0.3048,0.403212551,75.67983333,0.2,"GRASS","PERENNIAL","GRASS"
"510","SCHIZACHYRIUM SCOPARIUM","sand.us",6,7.5,14,9,1.5,8,-6.5,9.196,0.5145,8.51,16.698695,0.3048,0.403212551,75.67983333,0.2,"GRASS","PERENNIAL","GRASS"
"511","SCHIZACHYRIUM SCOPARIUM","cedartrait.us",9.55555555555556,7.4,10.1111111111111,6,-1.4,0.555555555555555,-1.95555555555556,9.196,0.5145,8.51,16.698695,0.3048,0.403212551,75.67983333,0.2,"GRASS","PERENNIAL","GRASS"
"512","SCHOENUS APOGON","jilpanger.au",0.625,1,0.625,0.5,-0.5,0,-0.5,NA,0.25,NA,10.042795,NA,NA,NA,NA,"GRAMINOID","PERENNIAL","GRAMINOID"
"513","SCLEROLAENA DIACANTHA","brokenh.au",1,1,1,1,0,0,0,17.13159156,0.354166667,NA,4.445479003,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"514","SCLEROLAENA DIACANTHA","cobar.au",3.33333333333333,5,1,1,-4,-2.33333333333333,-1.66666666666667,17.13159156,0.354166667,NA,4.445479003,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"515","SCLEROLAENA DIACANTHA","milparinka.au",1,0,3,2,2,2,0,17.13159156,0.354166667,NA,4.445479003,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"516","SCLEROLAENA DIACANTHA","quilpie.au",3,6,3,3,-3,0,-3,17.13159156,0.354166667,NA,4.445479003,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"517","SCLEROPOGON BREVIFOLIUS","sevblack.us",4.1,0.75,1.95,0,-0.75,-2.15,1.4,NA,NA,NA,14.7175273,0.996,NA,279.3546,0.053333333,"GRASS","PERENNIAL","GRASS"
"518","SECALE SYLVESTRE","kiskun.hu",0.436666666666667,1.175,0.0325,0.146,-1.029,-0.404166666666667,-0.624833333333333,NA,NA,NA,13.43,NA,NA,NA,NA,"GRASS","ANNUAL","GRASS"
"519","SEDUM LANCEOLATUM","cmss.us",14,20,2,2,-18,-12,-6,14.02,0.0202625,NA,17.37287879,NA,NA,NA,NA,"SUCCULENT","PERENNIAL","FORB"
"520","SENECIO MADAGASCARIENSIS","yarradrt.au",0.5,0.3,2,15,14.7,1.5,13.2,37.065,0.6,NA,23.57,NA,NA,NA,NA,"NULL","ANNUAL","FORB"
"521","SENNA BAUHINIOIDES","jrnchi.us",0,0.832799533333333,0,0.5442177,-0.288581833333333,0,-0.288581833333333,NA,NA,NA,14.29802652,1.7,NA,7.894687,0.376666667,"FORB","PERENNIAL","LEGUME"
"522","SENNA BAUHINIOIDES","jorndrt.us",0.75,1,0.2,1.25,0.25,-0.55,0.8,NA,NA,NA,14.29802652,1.7,NA,7.894687,0.376666667,"FORB","PERENNIAL","LEGUME"
"523","SETARIA PAMPEANA","cerrillos.ar",14.1666666666667,10,20.0033333333333,3.75,-6.25,5.83666666666667,-12.0866666666667,24.7,0.38,NA,19.52,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"524","SETARIA PARVIFLORA","yarradrt.au",7.36,20.3333333333333,21.25,3.33333333333333,-17,13.89,-30.89,17.972,0.316785714,NA,26.31,NA,0.14029,NA,0.045,"NULL","NULL","GRASS"
"525","SILENE OTITES","kiskun.hu",0,1.15,0,1,-0.15,0,-0.15,30,0.445833333,NA,12.96333333,0.5,NA,NA,NA,"FORB","PERENNIAL","FORB"
"526","SILOXERUS MULTIFLORUS","jilpanger.au",0.625,0.5,2,0,-0.5,1.375,-1.875,NA,0.05,NA,4.67,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"527","SISYRINCHIUM BELLUM","scruzh.us",0,1.65074223333333,1.2195122,1.8340046,0.183262366666667,1.2195122,-1.03624983333333,17.68333333,0.1575,NA,23.93793933,NA,0.101107003,118.754489,0.32952,"FORB","PERENNIAL","FORB"
"528","SOLANUM ELAEAGNIFOLIUM","sevblack.us",0,1.75,0,0.5,-1.25,0,-1.25,NA,1,NA,11.75,1.77,NA,15.678,0.324,"FORB","ANNUAL","FORB"
"529","SOLANUM ELAEAGNIFOLIUM","sevmixed.us",1.375,0.5,0.5,0.5,0,-0.875,0.875,NA,1,NA,11.75,1.77,NA,15.678,0.324,"FORB","ANNUAL","FORB"
"530","SOLANUM ELAEAGNIFOLIUM","jrnchi.us",0.1380262,0,0.210084,0,0,0.0720578,-0.0720578,NA,1,NA,11.75,1.77,NA,15.678,0.324,"FORB","ANNUAL","FORB"
"531","SOLANUM ELLIPTICUM","brokenh.au",2,2,1,1,-1,-1,0,37.0175882,0.333333333,NA,5.402244049,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"532","SOLDANELLA PUSILLA","passogavia.it",16.7,20.6,10.08,13.6,-7,-6.62,-0.380000000000003,NA,0.02,NA,16.8,0.11,NA,NA,NA,"FORB","PERENNIAL","FORB"
"533","SOLIDAGO CANADENSIS","purdue.us",28.125,37.75,78.75,72.5,34.75,50.625,-15.875,15.13338959,1.30146,NA,17.75668436,0.3048,NA,77.59504262,0.486273328,"FORB","PERENNIAL","FORB"
"534","SOLIDAGO CANADENSIS","esw.ca",68.3333333333333,60,50,27,-33,-18.3333333333333,-14.6666666666667,15.13338959,1.30146,NA,17.75668436,0.3048,NA,77.59504262,0.486273328,"FORB","PERENNIAL","FORB"
"535","SOLIDAGO CANADENSIS","baddrt.de",4.25,0,0.2,0.15,0.15,-4.05,4.2,15.13338959,1.30146,NA,17.75668436,0.3048,NA,77.59504262,0.486273328,"FORB","PERENNIAL","FORB"
"536","SOLIDAGO CANADENSIS","brookdale.ca",27,30,2.4,2.9,-27.1,-24.6,-2.5,15.13338959,1.30146,NA,17.75668436,0.3048,NA,77.59504262,0.486273328,"FORB","PERENNIAL","FORB"
"537","SOLIDAGO MISSOURIENSIS","cedarsav.us",15,0,6,0,0,-9,9,13.3335,0.576,10.93,10.60804205,0.2032,0.208174196,100.2127031,0.323716667,"FORB","PERENNIAL","FORB"
"538","SOLIDAGO MISSOURIENSIS","kernb.ca",0.5,0,0.75,1,1,0.25,0.75,13.3335,0.576,10.93,10.60804205,0.2032,0.208174196,100.2127031,0.323716667,"FORB","PERENNIAL","FORB"
"539","SOLIDAGO MISSOURIENSIS","biddulph.ca",5,0,8,0,0,3,-3,13.3335,0.576,10.93,10.60804205,0.2032,0.208174196,100.2127031,0.323716667,"FORB","PERENNIAL","FORB"
"540","SOLIDAGO MISSOURIENSIS","kernnu.ca",0.5,0,0.5,0,0,0,0,13.3335,0.576,10.93,10.60804205,0.2032,0.208174196,100.2127031,0.323716667,"FORB","PERENNIAL","FORB"
"541","SOLIDAGO NEMORALIS","cedartrait.us",10.1428571428571,12,10,7,-5,-0.142857142857142,-4.85714285714286,15.47778333,0.57,23.31317375,13.95394921,0.3048,0.129791058,208.2087011,0.369872222,"FORB","PERENNIAL","FORB"
"542","SOLIDAGO RIGIDA","cedartrait.us",12.3333333333333,9,20,9,0,7.66666666666667,-7.66666666666667,11.83477126,0.598,8.386758333,10.23214847,0.3048,0.212780118,35.33592984,0.482373411,"FORB","PERENNIAL","FORB"
"543","SOLIDAGO RIGIDA","brookdale.ca",5,5,2.5,1.5,-3.5,-2.5,-1,11.83477126,0.598,8.386758333,10.23214847,0.3048,0.212780118,35.33592984,0.482373411,"FORB","PERENNIAL","FORB"
"544","SOLIDAGO SPECIOSA","purdue.us",19,11,5,0,-11,-14,3,10.8,0.7403,8.9032965,8.834,NA,0.19,57,0.38,"FORB","NULL","FORB"
"545","SONCHUS ARVENSIS","esw.ca",5,4,3,2,-2,-2,0,26.4,1.1875,NA,21,0.56,0.22,40.22,NA,"FORB","PERENNIAL","FORB"
"546","SONCHUS ARVENSIS","kernnu.ca",1.16666666666667,2,14,7.16666666666667,5.16666666666667,12.8333333333333,-7.66666666666667,26.4,1.1875,NA,21,0.56,0.22,40.22,NA,"FORB","PERENNIAL","FORB"
"547","SONCHUS ARVENSIS","kernb.ca",1.5,0.833333333333333,1,1.25,0.416666666666667,-0.5,0.916666666666667,26.4,1.1875,NA,21,0.56,0.22,40.22,NA,"FORB","PERENNIAL","FORB"
"548","SONCHUS ASPER","baddrt.de",2,2.125,0.35,1,-1.125,-1.65,0.525,28.56,0.5875,NA,24.97389591,0.69,0.301036269,223.2180487,0.1419,"FORB","ANNUAL","FORB"
"549","SONCHUS OLERACEUS","credom.au",0.5,0,1,0,0,0.5,-0.5,34.9,1.1328125,NA,39.67950467,0.755,NA,76.97,NA,"FORB","ANNUAL","FORB"
"550","SORGHASTRUM NUTANS","cedartrait.us",6.6,7.5,15,2,-5.5,8.4,-13.9,11.00766508,1.036,12.414309,NA,0.6096,0.242752216,106.1696388,0.254561111,"GRASS","PERENNIAL","GRASS"
"551","SORGHASTRUM NUTANS","konzadrt.us",11.5,5.33333333333333,6,8.25,2.91666666666667,-5.5,8.41666666666667,11.00766508,1.036,12.414309,NA,0.6096,0.242752216,106.1696388,0.254561111,"GRASS","PERENNIAL","GRASS"
"552","SORGHASTRUM NUTANS","cedarsav.us",23.5,17.2,12.5,25,7.8,-11,18.8,11.00766508,1.036,12.414309,NA,0.6096,0.242752216,106.1696388,0.254561111,"GRASS","PERENNIAL","GRASS"
"553","SORGHUM HALEPENSE","sclaudio.ar",5.33333333333333,5.83333333333333,10,15.25,9.41666666666667,4.66666666666667,4.75,22.2,1.3834,NA,17.98889051,0.254,NA,NA,NA,"GRAMINOID","PERENNIAL","GRASS"
"554","SPHAERALCEA COCCINEA","nplatte.us",2,2,2,0,-2,0,-2,28.09,0.4572,NA,12.61454363,0.1524,0.312666667,65.5839699,0.3163,"FORB","PERENNIAL","FORB"
"555","SPHAERALCEA COCCINEA","cdpt_drt.us",0.666666666666667,0.9,1,1.9,1,0.333333333333333,0.666666666666667,28.09,0.4572,NA,12.61454363,0.1524,0.312666667,65.5839699,0.3163,"FORB","PERENNIAL","FORB"
"556","SPHAERALCEA HASTULATA","sevblue.us",0,0.5,2,0,-0.5,2,-2.5,NA,NA,NA,14.04606421,NA,NA,10.52042,0.492,"FORB","PERENNIAL","FORB"
"557","SPHAERALCEA HASTULATA","sevmixed.us",1,0,0.5,0,0,-0.5,0.5,NA,NA,NA,14.04606421,NA,NA,10.52042,0.492,"FORB","PERENNIAL","FORB"
"558","SPOROBOLUS CRYPTANDRUS","cdpt_drt.us",7,1,3,1.125,0.125,-4,4.125,12.97358435,0.352,27.8335825,23.90754717,0.4572,0.476,22.63833333,NA,"GRASS","PERENNIAL","GRASS"
"559","SPOROBOLUS FLEXUOSUS","jorndrt.us",1,0,1.65,12,12,0.65,11.35,NA,0.9144,NA,15.81345753,0.254,NA,NA,0.04,"GRASS","PERENNIAL","GRASS"
"560","STELLARIA GRAMINEA","teshio.jp",1.75,2,3.66666666666667,4.75,2.75,1.91666666666667,0.833333333333333,29.426,0.460386667,NA,29.05086069,0.34,0.337078652,251.0337458,0.135266667,"FORB","PERENNIAL","FORB"
"561","STELLARIA GRAMINEA","elvadrt.ee",1.5,2,1,1,-1,-0.5,-0.5,29.426,0.460386667,NA,29.05086069,0.34,0.337078652,251.0337458,0.135266667,"FORB","PERENNIAL","FORB"
"562","STENOTAPHRUM SECUNDATUM","marcdrt.ar",3,2,1.5,2,0,-1.5,1.5,NA,0.27432,NA,23,0.3048,NA,NA,0.1855714,"GRASS","PERENNIAL","GRASS"
"563","STIPA COMATA","biddulph.ca",3.5,5.5,12.5,14.5,9,9,0,20.1,0.9144,15.9,16.95,0.4064,0.49068467,79.18825345,0.2,"GRAMINOID","PERENNIAL","GRASS"
"564","STIPA elegantissima","credom.au",0.5,0,0.5,0,0,0,0,NA,0.36,NA,18.174,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"565","STIPA NITIDA","credom.au",0.75,5.5,0.5,4.125,-1.375,-0.25,-1.125,NA,0.8,NA,9.58,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"566","STIPA NITIDA","credoj.au",0.5,6.83333333333333,0.5,8.5,1.66666666666667,0,1.66666666666667,NA,0.8,NA,9.58,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"567","STIPA PENNATA","kiskun.hu",9.6,8.8,8.4,6.2,-2.6,-1.2,-1.4,13.2,0.475,10.1,16.05136437,NA,0.238540863,45.88074833,0.4617094,"GRASS","PERENNIAL","GRASS"
"568","STIPA PULCHRA","scruzh.us",35.4581353666667,41.73103135,27.69133725,8.2963652,-33.43466615,-7.76679811666666,-25.6678680333333,NA,NA,NA,21.2309966,NA,0.01859375,132.7,0.356625,"FORB","PERENNIAL","GRASS"
"569","STIPA SCABRA","cobar.au",4,1,3.5,12,11,-0.5,11.5,NA,0.8,NA,13.27,NA,NA,NA,NA,"GRASS","NULL","GRASS"
"570","STIPA SPARTEA","cedarsav.us",3.66666666666667,3.5,15,0,-3.5,11.3333333333333,-14.8333333333333,14.01546154,0.576,18,8.74965934,0.254,0.393143677,61.25734351,0.2496,"GRASS","PERENNIAL","GRASS"
"571","STIPA SPECIOSA","paike.ar",21.3333333333333,27,21.6666666666667,27,0,0.333333333333336,-0.333333333333336,12.13,0.169,7.94,15.44,0.352,NA,22.41,0.352,"GRASS","PERENNIAL","GRASS"
"572","SYMPHYOTRICHUM ERICOIDES","matador.ca",1,1,1,1,0,0,0,12.6,0.5257,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263,"FORB","PERENNIAL","FORB"
"573","SYMPHYOTRICHUM ERICOIDES","mattheis.ca",1,1.5,15,0,-1.5,14,-15.5,12.6,0.5257,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263,"FORB","PERENNIAL","FORB"
"574","SYMPHYOTRICHUM ERICOIDES","konzadrt.us",43,29.6,36.6,35,5.4,-6.4,11.8,12.6,0.5257,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263,"FORB","PERENNIAL","FORB"
"575","SYMPHYOTRICHUM ERICOIDES","kernnu.ca",1,0,2,0,0,1,-1,12.6,0.5257,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263,"FORB","PERENNIAL","FORB"
"576","SYMPHYOTRICHUM ERICOIDES","kernb.ca",2,0.5,5,2,1.5,3,-1.5,12.6,0.5257,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263,"FORB","PERENNIAL","FORB"
"577","SYMPHYOTRICHUM LANCEOLATUM","esw.ca",12.5,8,3,1,-7,-9.5,2.5,25.1,1.8288,NA,12.754,0.2032,NA,NA,NA,"FORB","PERENNIAL","FORB"
"578","SYMPHYOTRICHUM NOVAE-ANGLIAE","purdue.us",14.8571428571429,10.75,16.7142857142857,16.6666666666667,5.91666666666667,1.85714285714286,4.05952380952381,23.5,1.022302632,NA,23.88988777,NA,0.12,52,0.46,"FORB","PERENNIAL","FORB"
"579","SYMPHYOTRICHUM NOVAE-ANGLIAE","esw.ca",7.5,1,1,1,0,-6.5,6.5,23.5,1.022302632,NA,23.88988777,NA,0.12,52,0.46,"FORB","PERENNIAL","FORB"
"580","SYMPHYOTRICHUM OBLONGIFOLIUM","konzadrt.us",8,0,2,0,0,-6,6,24.88,0.523,NA,10.48,0.73,0.324153605,44.79630213,0.314933333,"FORB","PERENNIAL","FORB"
"581","SYMPHYOTRICHUM OOLENTANGIENSE","cedarsav.us",6.6,2,7.66666666666667,0,-2,1.06666666666667,-3.06666666666667,16.02907407,0.7209,19.81443763,14.68950044,NA,0.12,81.16666667,0.35,"FORB","PERENNIAL","FORB"
"582","SYMPHYOTRICHUM PILOSUM","purdue.us",9.2,7.25,7.2,7.5,0.25,-2,2.25,17.8,0.861666667,NA,18.27837298,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"583","SYRENIA CANA","kiskun.hu",0.17,0.25,0.1,0.15,-0.1,-0.07,-0.03,NA,NA,NA,12.73,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"584","TARAXACUM ALPINUM","passogavia.it",0,0.3,0,0.2,-0.1,0,-0.1,27.3775,0.065833333,NA,25.81466667,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"585","TARAXACUM CAMPYLODES","cedartrait.us",1.25,1.33333333333333,0,5,3.66666666666667,-1.25,4.91666666666667,28.3472693,0.044,10.73618,30.05916441,0.1524,NA,213.1,0.292,"FORB","PERENNIAL","FORB"
"586","THALICTRUM VENULOSUM","brookdale.ca",5,6.66666666666667,1,1.75,-4.91666666666667,-4,-0.916666666666667,NA,NA,NA,19.84,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"587","THEMEDA TRIANDRA","ukulingadrt.za",31.6666666666667,30,11.3333333333333,15,-15,-20.3333333333333,5.33333333333334,13.22821429,1.5,4.35,9.2635,NA,NA,NA,0.2625,"GRASS","PERENNIAL","GRASS"
"588","THYSANOTUS TUBEROSUS","jilpanger.au",0.5,0,0.5,0.5,0.5,0,0.5,NA,0.7,NA,4.460784,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"589","TRACHYMENE HUMILIS","falls.au",5,0,7,0,0,2,-2,NA,0.3,NA,13.213604,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"590","TRADESCANTIA OCCIDENTALIS","cdpt_drt.us",0.5,0,1,0,0,0.5,-0.5,19.58333333,0.3445,NA,15.39121988,0.51,NA,NA,NA,"FORB","PERENNIAL","FORB"
"591","TRAGOPOGON DUBIUS","mattheis.ca",1,1,3.8,1,0,2.8,-2.8,26.314,0.34175,11.37,18.88481429,0.1524,0.27502617,48.55913333,0.359875,"FORB","BIENNIAL","FORB"
"592","TRAGOPOGON DUBIUS","cdpt_drt.us",0.5,0,0,0.1,0.1,-0.5,0.6,26.314,0.34175,11.37,18.88481429,0.1524,0.27502617,48.55913333,0.359875,"FORB","BIENNIAL","FORB"
"593","TRAGOPOGON PRATENSIS","baddrt.de",1,1,0.5,0,-1,-0.5,-0.5,27,0.575,20.30344663,22.41578318,NA,0.170824899,150.3177187,0.287861111,"FORB","PERENNIAL","FORB"
"594","TRICHOPHORUM CESPITOSUM","lygraint.no",4.66666666666667,7.66666666666667,6.5,11,3.33333333333333,1.83333333333333,1.5,15.3,0.4,4.4,3.79,0.1,0.199,35.47,0.425,"GRAMINOID","NULL","GRAMINOID"
"595","TRICHOPHORUM CESPITOSUM","lygraold.no",4,7,12.5,12.5,5.5,8.5,-3,15.3,0.4,4.4,3.79,0.1,0.199,35.47,0.425,"GRAMINOID","NULL","GRAMINOID"
"596","TRIDENS FLAVUS","konzadrt.us",0,2,0,1,-1,0,-1,13.07,0.660992,NA,12.5091284,0.254,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"597","TRIENTALIS EUROPEA","lygraold.no",1,1,1,1,0,0,0,NA,NA,NA,51,NA,NA,NA,NA,"FORB","NULL","FORB"
"598","TRIFOLIUM DUBIUM","cowidrt.ca",2,0,3,0,0,1,-1,35.6,0.076,27.56771735,30.39,0.3445,0.109,254.8747547,0.231187416,"LEGUME","ANNUAL","LEGUME"
"599","TRIFOLIUM MACROCEPHALUM","oreac.us",0,1,0,0.5,-0.5,0,-0.5,NA,0.6096,NA,6.89,0.1524,NA,NA,NA,"FORB","PERENNIAL","LEGUME"
"600","TRIFOLIUM MACROCEPHALUM","oreaa.us",0.5,0.5,1,3.5,3,0.5,2.5,NA,0.6096,NA,6.89,0.1524,NA,NA,NA,"FORB","PERENNIAL","LEGUME"
"601","TRIFOLIUM MONTANUM","allmendo.ch",1.08333333333333,0.25,0.666666666666667,0.5,0.25,-0.416666666666667,0.666666666666667,34.121,0.306666667,NA,18.67023642,0.825,0.113646105,238.0656783,0.246975,"FORB","PERENNIAL","LEGUME"
"602","TRIFOLIUM MONTANUM","allmendb.ch",0.25,0.25,1,0.25,0,0.75,-0.75,34.121,0.306666667,NA,18.67023642,0.825,0.113646105,238.0656783,0.246975,"FORB","PERENNIAL","LEGUME"
"603","TRIFOLIUM PRATENSE","rhijn.nl",2,2,1,1,-1,-1,0,40.4444317,0.389308642,21.07704,27.55091965,0.3048,0.16269724,184.5175823,0.256183381,"FORB","PERENNIAL","LEGUME"
"604","TRIFOLIUM PRATENSE","allmendb.ch",0.583333333333333,0.583333333333333,1,0.75,0.166666666666667,0.416666666666667,-0.25,40.4444317,0.389308642,21.07704,27.55091965,0.3048,0.16269724,184.5175823,0.256183381,"FORB","PERENNIAL","LEGUME"
"605","TRIFOLIUM PRATENSE","elvadrt.ee",5,0,2,0,0,-3,3,40.4444317,0.389308642,21.07704,27.55091965,0.3048,0.16269724,184.5175823,0.256183381,"FORB","PERENNIAL","LEGUME"
"606","TRIFOLIUM PRATENSE","esw.ca",10.3333333333333,11.6666666666667,3,12.3333333333333,0.666666666666668,-7.33333333333333,8,40.4444317,0.389308642,21.07704,27.55091965,0.3048,0.16269724,184.5175823,0.256183381,"FORB","PERENNIAL","LEGUME"
"607","TRIFOLIUM REPENS","elvadrt.ee",1,15,1,2,-13,0,-13,43.78354086,0.236251111,21.66035,26.94650771,0.3048,0.123144013,192.8045087,0.263218929,"FORB","PERENNIAL","LEGUME"
"608","TRIODIA BASEDOWII","ethadn.au",34.6666666666667,37,49.3333333333333,49.3333333333333,12.3333333333333,14.6666666666667,-2.33333333333334,6.4,1.3,NA,NA,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"609","TRIODIA BASEDOWII","ethadb.au",7,11,36,31.5,20.5,29,-8.5,6.4,1.3,NA,NA,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"610","TRIPLEUROSPERMUM INODORUM","baddrt.de",0.533333333333333,0.5,0.5,0,-0.5,-0.0333333333333333,-0.466666666666667,16.5,0.6,NA,22.90687782,0.05,0.2937,198.182,0.7459309,"FORB","ANNUAL","FORB"
"611","TRIPOGON LOLIIFORMIS","quilpie.au",1.5,1,1,0,-1,-0.5,-0.5,NA,0.15,NA,17.69,NA,NA,NA,NA,"GRASS","ANNUAL","GRASS"
"612","TRIPOGON LOLIIFORMIS","cobar.au",1,0,1.5,1,1,0.5,0.5,NA,0.15,NA,17.69,NA,NA,NA,NA,"GRASS","ANNUAL","GRASS"
"613","TRISETUM SPICATUM","falls.au",0.5,0.5,0.5,1,0.5,0,0.5,24.54076945,0.32706,NA,21.1,0.3048,NA,NA,0.24,"GRASS","PERENNIAL","GRASS"
"614","TRISTACHYA LEUCOTHRIX","ukulingadrt.za",46.6666666666667,42,30.5,46.6666666666667,4.66666666666666,-16.1666666666667,20.8333333333333,9.6,0.424,4.466666667,16.28247734,NA,0.62,NA,0.366666667,"GRASS","PERENNIAL","GRASS"
"615","VALERIANELLA LOCUSTA","cowidrt.ca",1.8,2,1.8,2.5,0.5,0,0.5,26,0.1925,NA,31.7,0.05,0.56326,204,NA,"FORB","ANNUAL","FORB"
"616","VENTENATA DUBIA","oreaa.us",1.3,2,5.8,8.75,6.75,4.5,2.25,NA,0.225,NA,20.5,NA,NA,NA,0.28,"GRASS","ANNUAL","GRASS"
"617","VENTENATA DUBIA","oreac.us",2,0,3.83333333333333,1,1,1.83333333333333,-0.833333333333333,NA,0.225,NA,20.5,NA,NA,NA,0.28,"GRASS","ANNUAL","GRASS"
"618","VERBENA STRICTA","cdpt_drt.us",0,0.1,0,0.1,0,0,0,10.6,0.9975,NA,13.78250342,1.2192,NA,NA,NA,"FORB","PERENNIAL","FORB"
"619","VERONICA ARVENSIS","cowidrt.ca",1.33333333333333,1.33333333333333,1,1,-0.333333333333333,-0.333333333333333,0,15,0.187777778,NA,21.00097059,0.19,NA,NA,NA,"FORB","ANNUAL","FORB"
"620","VERONICA CHAMAEDRYS","elvadrt.ee",1,1,1,1.5,0.5,0,0.5,25.804,0.234,10.00287923,28.10742313,0.34,0.114461321,349.9700698,0.149373333,"FORB","PERENNIAL","FORB"
"621","VERONICA CHAMAEDRYS","rhijn.nl",3.66666666666667,10.6666666666667,2,4,-6.66666666666667,-1.66666666666667,-5,25.804,0.234,10.00287923,28.10742313,0.34,0.114461321,349.9700698,0.149373333,"FORB","PERENNIAL","FORB"
"622","VICIA AMERICANA","kernb.ca",0.5,0.5,0.5,1,0.5,0,0.5,42.658,0.2765,21.77,21.29655909,0.254,0.096375062,29.37063333,0.363178334,"VINE","PERENNIAL","LEGUME"
"623","VICIA AMERICANA","brookdale.ca",5,5,1,1,-4,-4,0,42.658,0.2765,21.77,21.29655909,0.254,0.096375062,29.37063333,0.363178334,"VINE","PERENNIAL","LEGUME"
"624","VICIA AMERICANA","matador.ca",0.5,0.5,0.5,0.5,0,0,0,42.658,0.2765,21.77,21.29655909,0.254,0.096375062,29.37063333,0.363178334,"VINE","PERENNIAL","LEGUME"
