"","site_code","Taxon","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","rootDiam.mm","SRL.groot.cahill.merge","RTD.groot.cahill.merge","RMF.g.g","local_lifespan","local_lifeform","functional_group","plant_id","impute.leafN.mg.g","impute.height.m","impute.rootN.mg.g","impute.SLA_m2.kg","impute.root.depth_m","impute.rootDiam.mm","impute.SRL.groot.cahill.merge","impute.RTD.groot.cahill.merge","impute.RMF.g.g","leafN.final","height.final","rootN.final","SLA.final","root.depth.final","rootDiam.final","SRL.final","RTD.final","RMF.final"
"63","allmendb.ch","CENTAUREA JACEA",-0.416666666,25.06160617,0.8275,11.34202,23.24878232,0.155,0.328737037,116.6184597,0.133545753,0.480420665,"PERENNIAL","FORB","FORB",182,24.9629840415324,0.807064485845661,11.3538823435495,23.0548914323089,0.160723660308299,0.327779188043103,117.913291795361,0.133576817513789,0.477123132671781,25.06160617,0.8275,11.34202,23.24878232,0.155,0.328737037,116.6184597,0.133545753,0.480420665
"64","rhijn.nl","CENTAUREA JACEA",-24.5,25.06160617,0.8275,11.34202,23.24878232,0.155,0.328737037,116.6184597,0.133545753,0.480420665,"PERENNIAL","FORB","FORB",183,24.9639155048583,0.810758003587448,11.3545296336879,23.1530942626999,0.16325889881883,0.326989241167499,117.381148162107,0.133477243970355,0.47774959145836,25.06160617,0.8275,11.34202,23.24878232,0.155,0.328737037,116.6184597,0.133545753,0.480420665
"65","credom.au","CENTAUREA MELITENSIS",-0.5,19.1,1,NA,9.4,NA,NA,145.3592041,NA,NA,"ANNUAL","FORB","FORB",184,19.742463894933,0.929556693583361,11.2220572988917,12.045039810897,0.453833203814438,0.307927495523833,134.822477106482,0.151364535216362,0.472613171704781,19.1,1,11.2220572988917,9.4,0.453833203814438,0.307927495523833,145.3592041,0.151364535216362,0.472613171704781
"66","allmendo.ch","CENTAUREA SCABIOSA",-0.958333333,22.3,0.9625,NA,17.62416667,3.114125,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",185,22.1584235025463,0.937098164163484,11.4507365980878,17.5532878287837,2.1123295985447,0.356092531096959,96.392505404151,0.140902938634633,0.539614099430381,22.3,0.9625,11.4507365980878,17.62416667,3.114125,0.356092531096959,96.392505404151,0.140902938634633,0.539614099430381
"67","allmendb.ch","CENTAUREA SCABIOSA",1.5,22.3,0.9625,NA,17.62416667,3.114125,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",186,22.181729918033,0.932518695664519,11.4504238056007,17.5816437842218,2.26669314375194,0.356041749624646,95.7367076773357,0.140989868662763,0.544009048251367,22.3,0.9625,11.4504238056007,17.62416667,3.114125,0.356041749624646,95.7367076773357,0.140989868662763,0.544009048251367
"68","marcdrt.ar","CENTAURIUM PULCHELLUM",-2.5,NA,0.106666667,NA,44.47,0.13,NA,NA,NA,NA,"ANNUAL","FORB","FORB",187,16.0749982364929,0.125695187179297,5.68423679329298,49.0666136030009,0.161731621131504,0.423278070465798,382.92216495275,0.51585645669567,0.333218218882031,16.0749982364929,0.106666667,5.68423679329298,44.47,0.13,0.423278070465798,382.92216495275,0.51585645669567,0.333218218882031
"69","quilpie.au","CENTIPEDA CUNNINGHAMII",-5.166666667,NA,0.2,NA,18.1,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",188,19.0066621353255,0.225683255241746,9.98855058138605,19.1366290390927,0.46190330890844,0.406675358757705,92.147077829325,0.160478482288809,0.403079531103203,19.0066621353255,0.2,9.98855058138605,18.1,0.46190330890844,0.406675358757705,92.147077829325,0.160478482288809,0.403079531103203
"70","jilpanger.au","Centrolepis ARISTATA",-0.4,19.7,0.065552756,NA,28.09236189,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",189,19.8882481206437,0.0590778178136807,7.45348176881517,18.3098536485076,0.195480859924249,0.399775148272658,85.4984966335697,0.172168190281837,0.358882192799284,19.7,0.065552756,7.45348176881517,28.09236189,0.195480859924249,0.399775148272658,85.4984966335697,0.172168190281837,0.358882192799284
"71","jilpanger.au","Centrolepis STRIGOSA",0,NA,0.073333333,NA,5.632,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",190,18.5435563574805,0.0673965025870289,7.06083457177401,8.67671070458419,0.20936858338385,0.385559204367159,60.1812261727955,0.227498445995339,0.361910873516478,18.5435563574805,0.073333333,7.06083457177401,5.632,0.20936858338385,0.385559204367159,60.1812261727955,0.227498445995339,0.361910873516478
"72","credom.au","CEPHALIPTERUM DRUMMONDII",-19.5,NA,0.232098289,NA,37.28250084,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",191,20.1750499556182,0.22947990116477,10.3027121220431,30.5740718508566,0.441041131731905,0.412483822407475,114.23554481208,0.133994072648249,0.396558179082645,20.1750499556182,0.232098289,10.3027121220431,37.28250084,0.441041131731905,0.412483822407475,114.23554481208,0.133994072648249,0.396558179082645
"73","credoj.au","CEPHALIPTERUM DRUMMONDII",0.5,NA,0.232098289,NA,37.28250084,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",192,20.1237616590145,0.229776472412609,10.2920108610236,30.3566949660012,0.441029127306125,0.411951371050334,114.61350653786,0.134600795622726,0.397166547981948,20.1237616590145,0.232098289,10.2920108610236,37.28250084,0.441029127306125,0.411951371050334,114.61350653786,0.134600795622726,0.397166547981948
"74","matador.ca","CERASTIUM ARVENSE",-1,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",193,31.1416044543221,0.12516011248482,12.0985044364174,16.7773646775164,0.219321776870821,0.19028583463092,44.4896838913571,0.480404888863355,0.174735933367176,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"75","kernnu.ca","CERASTIUM ARVENSE",-0.25,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",194,31.0734501595074,0.125654013166047,12.097886576477,16.7925154089881,0.219963333058612,0.189803036496798,44.4267341992732,0.48143966466744,0.174877598779291,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"76","kernb.ca","CERASTIUM ARVENSE",0.25,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",195,31.1135777656379,0.125547889785919,12.0920112998017,16.7723403324346,0.219995516222516,0.189953407507311,44.5679054071887,0.480840099739165,0.175284852215512,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"77","elvadrt.ee","CERASTIUM ARVENSE",0,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",196,31.1168336255712,0.125741144635634,12.0971394391651,16.783677250115,0.219225910084235,0.190261345703065,44.4930425021947,0.481576678007981,0.174756276759387,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"78","paike.ar","CERASTIUM ARVENSE",0,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",197,31.1802266388973,0.126073752126545,12.1069420993283,16.787812586019,0.219856339186673,0.190094199230858,44.4952211961459,0.48037930049423,0.174409582017922,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"79","cowidrt.ca","CERASTIUM ARVENSE",-0.5,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",198,31.0557106557678,0.125297232088282,12.1087971613311,16.7957772640927,0.219912822471522,0.190580831645642,44.4850548703656,0.481960252607756,0.174887318686975,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"80","brookdale.ca","CERASTIUM ARVENSE",-5,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",199,31.1592160969652,0.125595959065105,12.0944386353685,16.7918459486723,0.219769585187726,0.190198703693529,44.5185580661292,0.479902797956797,0.174840956958004,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"81","cmss.us","CERASTIUM ARVENSE",3,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737,"PERENNIAL","FORB","FORB",200,31.1065371871886,0.125943600582703,12.0950850494656,16.7795257801452,0.219954352550849,0.190660842188497,44.4952211961459,0.48239416778116,0.174978370532547,31.27074148,0.1244,12.13333333,16.77322585,0.22,0.188766667,44.40181564,0.486326636,0.1737
"82","rhijn.nl","CERASTIUM FONTANUM",-1,24.9755,0.218333333,8.721238939,28.16975131,NA,0.282,102.62,0.133299797,0.163756176,"PERENNIAL","FORB","FORB",201,25.6788702666106,0.210964575503417,9.34191360793019,26.6397750511487,0.20420090503077,0.271616757190764,102.050269833182,0.139154092097015,0.166087561530746,24.9755,0.218333333,8.721238939,28.16975131,0.20420090503077,0.282,102.62,0.133299797,0.163756176
"83","cowidrt.ca","CERASTIUM GLOMERATUM",2,23.09807,0.249,14.7,23.38503171,0.11,NA,318,0.029222234,0.250771497,"ANNUAL","FORB","FORB",202,24.4178117186442,0.234648918094186,14.2279939533419,23.6202898345015,0.130398317078157,0.203400815632127,307.619148298303,0.0386715855724822,0.245486423419829,23.09807,0.249,14.7,23.38503171,0.11,0.203400815632127,318,0.029222234,0.250771497
"84","octc.us","CERATOCEPHALA TESTICULATA",-1.869447707,NA,0.1,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",203,23.0736637589848,0.100567132188676,11.2653106765957,21.0345776772128,0.310423124759549,0.386352645252797,56.4036409593182,0.262587626705165,0.502380866844047,23.0736637589848,0.1,11.2653106765957,21.0345776772128,0.310423124759549,0.386352645252797,56.4036409593182,0.262587626705165,0.502380866844047
"85","nnss.us","CHAENACTIS FREMONTII",-3.290888939,11,NA,3.35,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",204,14.1980215168063,0.223402353790064,5.80604378892424,18.4049391171721,0.472467641237565,0.45093211576743,75.6392993151445,0.160981801259875,0.384612919622897,11,0.223402353790064,3.35,18.4049391171721,0.472467641237565,0.45093211576743,75.6392993151445,0.160981801259875,0.384612919622897
"86","falls.au","CHAEROPHYLLUM ERIOPODUM",-0.333333333,8.458818182,0.0872,NA,NA,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",205,13.0087380050546,0.182999638401373,6.3722087498483,19.252021078583,1.17760941730538,0.326982795819284,96.6197233801186,0.176784881510581,0.455041412049311,8.458818182,0.0872,6.3722087498483,19.252021078583,1.17760941730538,0.326982795819284,96.6197233801186,0.176784881510581,0.455041412049311
"87","cdpt_drt.us","CHENOPODIUM ALBUM",0,27.125,0.3325,8.8,15.34103501,1.125,0.230308403,52.97317748,0.330451196,0.205678834,"ANNUAL","FORB","FORB",208,26.1492494890893,0.33797449675177,8.89098754583009,14.8705801951812,0.945714059530497,0.238591158628606,52.9917854576292,0.301214802301462,0.214473475463914,27.125,0.3325,8.8,15.34103501,1.125,0.230308403,52.97317748,0.330451196,0.205678834
"88","jilpanger.au","CHRYSOCEPHALUM APICULATUM",9,27.1,0.46919,NA,16.46764897,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",216,25.3177706654985,0.432650374321707,10.3454442412649,16.8116492157876,0.461879736200753,0.365263666089342,99.499663096933,0.155032155411312,0.386182386478771,27.1,0.46919,10.3454442412649,16.46764897,0.461879736200753,0.365263666089342,99.499663096933,0.155032155411312,0.386182386478771
"89","milparinka.au","CHRYSOCEPHALUM APICULATUM",3,27.1,0.46919,NA,16.46764897,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",217,25.2834977429552,0.430786329928167,10.365060773453,16.7942835991773,0.46306220978644,0.363501425540629,99.1662818436709,0.155708381611959,0.387851173214261,27.1,0.46919,10.365060773453,16.46764897,0.46306220978644,0.363501425540629,99.1662818436709,0.155708381611959,0.387851173214261
"90","nnss.us","CHYLISMIA CLAVIFORMIS",0.0437756,35.4,NA,NA,13,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",218,29.9654450321894,0.238879617726034,10.7856073274988,15.2629668034704,0.420166615473197,0.683008323355124,26.1503710041911,0.150690697300595,0.288560956898062,35.4,0.238879617726034,10.7856073274988,13,0.420166615473197,0.683008323355124,26.1503710041911,0.150690697300595,0.288560956898062
"91","kernnu.ca","CIRSIUM ARVENSE",-3.083333334,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165,"PERENNIAL","FORB","FORB",219,29.5391307272029,0.151711364206028,8.15029817013234,21.121540633105,1.39656933109361,0.703087693977841,118.865935308307,0.242624134274398,0.295981586506662,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165
"92","kernb.ca","CIRSIUM ARVENSE",-3.25,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165,"PERENNIAL","FORB","FORB",220,29.6074499261801,0.150945243186012,8.16696475415139,21.0877988251726,1.37974155115412,0.704305879821093,118.020394931597,0.2425942079731,0.295367773356935,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165
"93","baddrt.de","CIRSIUM ARVENSE",-2.077777778,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165,"PERENNIAL","FORB","FORB",221,29.5998137588012,0.151127028304054,8.17196166638088,21.1152585001877,1.39307415185033,0.706311944391616,117.601682430783,0.24118472798717,0.295610792227767,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165
"94","brookdale.ca","CIRSIUM ARVENSE",0.400000003,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165,"PERENNIAL","FORB","FORB",222,29.6240257439442,0.15128763942673,8.15811365920279,21.1133159508106,1.39212653080633,0.70336655640011,118.893342729111,0.242008668469042,0.295491144262962,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165
"95","esw.ca","CIRSIUM ARVENSE",0.5,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165,"PERENNIAL","FORB","FORB",223,29.6306346341463,0.151055381971989,8.15505242664266,21.107597259811,1.39114878844567,0.703714066041053,117.779129023595,0.243043149647528,0.297040981912411,29.75611991,0.15,8.15,21.12,1.4125,0.70945,119.9058435,0.244438578,0.294068165
"96","scruzl.us","CIRSIUM VULGARE",16.6156689,25,0.093333333,NA,16.6,2.1,0.7469,68.1803406,0.269166667,0.728135419,"PERENNIAL","FORB","FORB",224,24.7227611208581,0.103034739994836,9.67944976371167,16.9995152603841,2.02019731982969,0.719946593563151,70.1454243772347,0.266946460370194,0.700829704153799,25,0.093333333,9.67944976371167,16.6,2.1,0.7469,68.1803406,0.269166667,0.728135419
"97","oreaa.us","COLLINSIA PARVIFLORA",-0.5,19.6,0.3048,NA,32.3,0.1524,0.28,NA,NA,NA,"ANNUAL","FORB","FORB",226,20.0864156088209,0.298528818579642,12.2612573183536,31.5856375809177,0.156819592690916,0.277844428487801,208.941975204857,0.147969612918768,0.402505937819057,19.6,0.3048,12.2612573183536,32.3,0.1524,0.28,208.941975204857,0.147969612918768,0.402505937819057
"98","oreac.us","COLLINSIA PARVIFLORA",0.4,19.6,0.3048,NA,32.3,0.1524,0.28,NA,NA,NA,"ANNUAL","FORB","FORB",227,20.0388795769591,0.299116226949012,12.2248034245343,31.5986846759966,0.15699469615496,0.278369398308466,208.042732980238,0.14744640778772,0.401987201382836,19.6,0.3048,12.2248034245343,32.3,0.1524,0.28,208.042732980238,0.14744640778772,0.401987201382836
"99","oreac.us","COLLOMIA GRANDIFLORA",-1.583333333,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",228,21.0874677642414,0.398984406573443,12.9420812098663,14.8030879873818,0.796242779856639,0.240085551818373,115.118775167473,0.15831148643709,0.526195945265109,21.0874677642414,0.4,12.9420812098663,14.8030879873818,0.796242779856639,0.240085551818373,115.118775167473,0.15831148643709,0.526195945265109
"100","oreac.us","COLLOMIA LINEARIS",0,NA,0.2075,NA,19.77,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",229,20.8430594674515,0.230377121112607,12.5285997740101,15.7275795457423,0.767966205097214,0.255796281278688,109.947818044505,0.161318826928992,0.535123213111515,20.8430594674515,0.2075,12.5285997740101,19.77,0.767966205097214,0.255796281278688,109.947818044505,0.161318826928992,0.535123213111515
"101","cedarsav.us","COMANDRA UMBELLATA",-3.4,21.0594,0.2372,9.466666667,9.721037223,NA,0.321385714,7.264572444,0.334821433,NA,"PERENNIAL","FORB","FORB",230,21.0442018833533,0.238163149006369,9.45127102015675,10.1282336370643,0.790817427538334,0.353133347970402,7.47747979390782,0.337004503061287,0.399018837645265,21.0594,0.2372,9.466666667,9.721037223,0.790817427538334,0.321385714,7.264572444,0.334821433,0.399018837645265
"102","matador.ca","COMANDRA UMBELLATA",-2.75,21.0594,0.2372,9.466666667,9.721037223,NA,0.321385714,7.264572444,0.334821433,NA,"PERENNIAL","FORB","FORB",231,21.0313520310421,0.23738578352451,9.43841577698227,10.1021454339423,0.791044818705967,0.353418444219561,7.49969478959304,0.335226418009422,0.398568951563598,21.0594,0.2372,9.466666667,9.721037223,0.791044818705967,0.321385714,7.264572444,0.334821433,0.398568951563598
"103","yarradrt.au","COMMELINA CYANEA",2.17,30.634,0.1,NA,34.85,NA,0.528,NA,NA,NA,"PERENNIAL","FORB","FORB",232,28.6401640541281,0.121167999771367,10.1711979255477,21.2912571200548,0.323060843967386,0.456576312165132,359.662333685735,0.122851739397266,0.216431337147305,30.634,0.1,10.1711979255477,34.85,0.323060843967386,0.528,359.662333685735,0.122851739397266,0.216431337147305
"104","kiskun.hu","CONYZA CANADENSIS",-0.285,27.9,0.836805556,NA,20.31163266,0.1524,NA,NA,0.09,NA,"ANNUAL","FORB","FORB",233,26.5570616102965,0.595889232901807,10.5455961896888,20.4313728646185,0.180239702821434,0.337724594728072,155.152317889146,0.0981134606974021,0.347958119278592,27.9,0.836805556,10.5455961896888,20.31163266,0.1524,0.337724594728072,155.152317889146,0.09,0.347958119278592
"105","cedarsav.us","COREOPSIS PALMATA",-15.83333333,12.06502778,0.614,18.5591,21.43406868,NA,0.33,82.33333333,0.1,0.41125,"PERENNIAL","FORB","FORB",234,12.2854777359911,0.588460761431394,18.0962227803725,21.2646554167716,0.518579382704009,0.330631700533261,83.3668513859475,0.102279245727554,0.412693391471935,12.06502778,0.614,18.5591,21.43406868,0.518579382704009,0.33,82.33333333,0.1,0.41125
"106","cedartrait.us","COREOPSIS PALMATA",-3.75,12.06502778,0.614,18.5591,21.43406868,NA,0.33,82.33333333,0.1,0.41125,"PERENNIAL","FORB","FORB",235,12.2737241725683,0.5876070001499,18.2360104674853,21.2262146617673,0.516970998179357,0.330689977190271,83.1416184790194,0.102416971160591,0.412196817681847,12.06502778,0.614,18.5591,21.43406868,0.516970998179357,0.33,82.33333333,0.1,0.41125
"107","cdpt_drt.us","COREOPSIS TINCTORIA",-1,14.706,0.55245,12.72946239,14.36677923,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",236,14.3195106285858,0.536010061070605,13.352610283342,15.1295750949213,0.510058488548298,0.333935454591224,80.1310883443291,0.12335076557004,0.408744858935359,14.706,0.55245,12.72946239,14.36677923,0.510058488548298,0.333935454591224,80.1310883443291,0.12335076557004,0.408744858935359
"108","brokenh.au","CRASSULA COLORATA",0,NA,0.1,NA,42.24399652,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",237,14.0295025576007,0.0914305822430627,5.26977643122954,27.2595181151806,0.130577678932491,0.410782300888467,152.831505481876,0.330877328484734,0.273068453589583,14.0295025576007,0.1,5.26977643122954,42.24399652,0.130577678932491,0.410782300888467,152.831505481876,0.330877328484734,0.273068453589583
"109","cobar.au","CRASSULA COLORATA",0.666666667,NA,0.1,NA,42.24399652,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",238,13.9671534533669,0.090838299290871,5.25409640011679,26.9858656333279,0.130913979515574,0.410578495334305,152.615259930788,0.331388365848975,0.272862410590207,13.9671534533669,0.1,5.25409640011679,42.24399652,0.130913979515574,0.410578495334305,152.615259930788,0.331388365848975,0.272862410590207
"110","allmendb.ch","CREPIS BIENNIS",-1.5,18.28,0.2,10.22761651,19.04,0.99,0.425214286,154.7062535,0.113427835,0.637934928,"PERENNIAL","FORB","FORB",239,18.3737509034822,0.204916108667001,10.2626183410576,19.0840593914494,0.969561315897468,0.423630111870042,152.007118898593,0.11359983377956,0.620098143364315,18.28,0.2,10.22761651,19.04,0.99,0.425214286,154.7062535,0.113427835,0.637934928
"111","baddrt.de","CREPIS BIENNIS",-9.657142857,18.28,0.2,10.22761651,19.04,0.99,0.425214286,154.7062535,0.113427835,0.637934928,"BIENNIAL","FORB","FORB",240,18.3925543894004,0.202548353245203,10.2655074813611,19.1005511962129,0.971278200402595,0.42360653510284,151.910388594938,0.113341528871465,0.619443656956821,18.28,0.2,10.22761651,19.04,0.99,0.425214286,154.7062535,0.113427835,0.637934928
"112","baddrt.de","CREPIS CAPILLARIS",5.538888889,27.04610667,0.458333333,10.7,33.48841078,0.385,NA,NA,NA,0.316068001,"ANNUAL","FORB","FORB",241,26.4431133314752,0.402685620013866,10.6848824274927,30.8207182990202,0.420085138946493,0.362548451841654,216.238874940786,0.0869532026430872,0.355492563065376,27.04610667,0.458333333,10.7,33.48841078,0.385,0.362548451841654,216.238874940786,0.0869532026430872,0.316068001
"113","kiskun.hu","CREPIS FOETIDA",-0.308,17.2,0.27525,14.175,20.14985816,NA,0.280689138,296.13,0.072,NA,"PERENNIAL","FORB","FORB",242,17.8014216832965,0.281440693329044,13.1457667096656,20.4763476036456,0.62596989590857,0.2937948335177,278.216280692244,0.0761239617787789,0.521855924140511,17.2,0.27525,14.175,20.14985816,0.62596989590857,0.280689138,296.13,0.072,0.521855924140511
"114","jrnchi.us","CROTON POTTSII",1.466715789,NA,NA,NA,NA,1.593333333,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",243,20.7421671818023,0.181780946566323,9.28724152224853,17.4399996946877,1.58315650982167,0.491711765580044,66.2748820103609,0.292237661766267,0.462639167203836,20.7421671818023,0.181780946566323,9.28724152224853,17.4399996946877,1.593333333,0.491711765580044,66.2748820103609,0.292237661766267,0.462639167203836
"115","nnss.us","CRYPTANTHA INTERMEDIA",-0.80954593,NA,0.026,NA,23.56545799,NA,NA,NA,0.14095,0.12111937,"ANNUAL","FORB","FORB",244,19.7448982002125,0.0504041451910987,1.25459213104763,22.4754626497957,1.72975288228578,0.472418228863445,72.7640149691619,0.189984617373231,0.148350320497491,19.7448982002125,0.026,1.25459213104763,23.56545799,1.72975288228578,0.472418228863445,72.7640149691619,0.14095,0.12111937
"116","nnss.us","CRYPTANTHA PTEROCARYA",0.42055291,NA,NA,0.9,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",245,19.1900827097425,0.0756213887416168,0.907166166302991,20.3032867288064,1.86790109464364,0.456235507612678,63.5684025800978,0.212518859106343,0.153846198903796,19.1900827097425,0.0756213887416168,0.9,20.3032867288064,1.86790109464364,0.456235507612678,63.5684025800978,0.212518859106343,0.153846198903796
"117","gmmolar.us","CRYPTANTHA PTEROCARYA",0.376190476,NA,NA,0.9,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",246,19.2491690545694,0.0757121993555414,0.906870999352653,20.3348170399391,1.86728473787627,0.455929846858465,63.8085315162278,0.212141168612514,0.153658890493271,19.2491690545694,0.0757121993555414,0.9,20.3348170399391,1.86728473787627,0.455929846858465,63.8085315162278,0.212141168612514,0.153658890493271
"118","gmgranite.us","CRYPTANTHA PTEROCARYA",0,NA,NA,0.9,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",247,19.2251540384469,0.0759179694110667,0.907083208222332,20.3084968631205,1.87700484861705,0.455771808608243,63.4374159791667,0.212413133316941,0.154040098784027,19.2251540384469,0.0759179694110667,0.9,20.3084968631205,1.87700484861705,0.455771808608243,63.4374159791667,0.212413133316941,0.154040098784027
"119","credom.au","CUSCUTA PLANIFLORA",0,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",248,23.1275734200587,0.39945664249194,9.79927377029826,18.4696986352463,0.677387485306459,0.248103811226152,62.2087745364005,0.31945404626041,0.464375635186526,23.1275734200587,0.4,9.79927377029826,18.4696986352463,0.677387485306459,0.248103811226152,62.2087745364005,0.31945404626041,0.464375635186526
"120","credoj.au","CUSCUTA PLANIFLORA",-0.375,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",249,23.1465663590681,0.399416694218441,9.80280085306231,18.4929173225456,0.674876564773345,0.248332906018544,62.3509615164219,0.319476884217436,0.463869131914638,23.1465663590681,0.4,9.80280085306231,18.4929173225456,0.674876564773345,0.248332906018544,62.3509615164219,0.319476884217436,0.463869131914638
"121","marcdrt.ar","CYCLOSPERMUM LEPTOPHYLLUM",0,NA,0.0375,NA,13.61805627,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",250,19.6257307082809,0.101883016845448,6.21999102887993,19.1424790426724,1.05860348210257,0.330575350640328,95.8111559317458,0.180652931931893,0.448937677382169,19.6257307082809,0.0375,6.21999102887993,13.61805627,1.05860348210257,0.330575350640328,95.8111559317458,0.180652931931893,0.448937677382169
"122","lygraint.no","DACTYLORHIZA MACULATA",0,22.6,0.6,NA,24.63833333,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",258,16.3965127457297,0.25424007274592,3.77332921182158,11.6054292544262,0.737085025703484,0.3774349908008,34.1874874988042,0.320359857939243,0.327469573351599,22.6,0.6,3.77332921182158,24.63833333,0.737085025703484,0.3774349908008,34.1874874988042,0.320359857939243,0.327469573351599
"123","esw.ca","DAUCUS CAROTA",2,23.75644602,0.487097662,12.75277167,17.82232194,0.8925,0.314314803,244.5257138,0.077,0.569956278,"BIENNIAL","FORB","FORB",261,23.5811730925696,0.481505739790955,12.7369218523071,17.9222113803491,0.885673322469211,0.313579991421679,240.323209161984,0.0797376602171436,0.567853158981395,23.75644602,0.487097662,12.75277167,17.82232194,0.8925,0.314314803,244.5257138,0.077,0.569956278
"124","elvadrt.ee","DAUCUS CAROTA",0,23.75644602,0.487097662,12.75277167,17.82232194,0.8925,0.314314803,244.5257138,0.077,0.569956278,"BIENNIAL","FORB","FORB",262,23.5653404563104,0.48133307292194,12.7363924028756,17.8911296239955,0.887449974227973,0.313236583331582,240.272221484746,0.079433444252157,0.565991128964354,23.75644602,0.487097662,12.75277167,17.82232194,0.8925,0.314314803,244.5257138,0.077,0.569956278
"125","nnss.us","DESCURAINIA PINNATA",-0.896186118,NA,0.6,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",267,29.0457518378413,0.598429508503012,14.2673199993431,21.5618443026567,1.02944067879111,0.288841053334186,153.16488555553,0.0945425802533487,0.544486493574913,29.0457518378413,0.6,14.2673199993431,21.5618443026567,1.02944067879111,0.288841053334186,153.16488555553,0.0945425802533487,0.544486493574913
